imei,latitude,longitude,coordinates,datastatus,datastatus_description,hearttime_date,hearttime_time,hearttime_unix,status
355710090529194,11.520397,104.918774,"11.520397,104.918774",4,Offline,2025-05-24,13:33:03,1748068383,success
355710090550737,11.215522,105.347322,"11.215522,105.347322",4,Offline,2025-10-04,12:51:54,1759557114,success
355710090548970,11.545819,104.899385,"11.545819,104.899385",4,Offline,2024-05-17,15:55:27,1715936127,success
355710090529160,12.926719,102.510217,"12.926719,102.510217",4,Offline,2024-02-07,10:54:32,1707278072,success
355710090548376,11.55877,104.895082,"11.55877,104.895082",4,Offline,2023-03-31,13:54:12,1680245652,success
355710090549507,11.531022,104.934549,"11.531022,104.934549",2,Online,2025-10-04,14:39:34,1759563574,success
355710090530341,10.636329,103.513682,"10.636329,103.513682",2,Online,2025-10-04,14:37:23,1759563443,success
355710090549275,11.545919,104.899342,"11.545919,104.899342",4,Offline,2025-05-13,14:34:01,1747121641,success
355710090547386,13.662414,103.046277,"13.662414,103.046277",4,Offline,2023-06-24,17:08:13,1687601293,success
355710090529970,11.580535,104.916215,"11.580535,104.916215",4,Offline,2025-10-04,12:14:27,1759554867,success
355710090548509,11.545855,104.89932,"11.545855,104.89932",4,Offline,2025-01-03,16:40:37,1735897237,success
355710090548228,11.545869,104.899375,"11.545869,104.899375",4,Offline,2024-06-11,13:44:42,1718088282,success
355710090548327,11.520842,104.919352,"11.520842,104.919352",4,Offline,2025-06-21,11:12:21,1750479141,success
355710090549192,10.666012,103.272382,"10.666012,103.272382",2,Online,2025-10-04,14:37:43,1759563463,success
355710090547642,14.245217,104.72426,"14.245217,104.72426",4,Offline,2023-09-26,00:31:00,1695663060,success
355710090529764,0,0,"0,0",1,Never online,2013-12-31,23:00:00,1388505600,success
355710090548962,11.545897,104.899464,"11.545897,104.899464",4,Offline,2025-09-02,12:20:21,1756790421,success
355710090547196,13.659989,102.55276,"13.659989,102.55276",4,Offline,2025-10-04,11:07:29,1759550849,success
355710090548707,13.659927,102.563564,"13.659927,102.563564",4,Offline,2024-02-08,16:42:23,1707385343,success
355710090530606,11.354669,104.77684,"11.354669,104.77684",4,Offline,2024-11-09,18:28:59,1731151739,success
355710090549234,11.521272,104.91956,"11.521272,104.91956",4,Offline,2025-02-10,16:29:54,1739179794,success
355710090549226,11.53334,104.822305,"11.53334,104.822305",4,Offline,2025-10-04,12:19:25,1759555165,success
355710090542791,13.671415,102.56125,"13.671415,102.56125",4,Offline,2024-08-01,00:02:37,1722445357,success
355710090530366,11.656725,104.866242,"11.656725,104.866242",4,Offline,2024-12-19,19:27:23,1734611243,success
355710090550356,11.585069,104.919547,"11.585069,104.919547",2,Online,2025-10-04,14:39:34,1759563574,success
355710090529061,11.656769,104.865034,"11.656769,104.865034",4,Offline,2024-12-24,18:26:42,1735039602,success
355710090530267,10.632462,103.527529,"10.632462,103.527529",4,Offline,2025-06-09,08:10:03,1749431403,success
355710090530747,11.517632,104.987629,"11.517632,104.987629",2,Online,2025-10-04,14:36:13,1759563373,success
355710090551651,11.2971,104.627145,"11.2971,104.627145",2,Online,2025-10-04,14:34:50,1759563290,success
355710090529962,11.520495,104.918842,"11.520495,104.918842",4,Offline,2025-01-14,11:58:45,1736830725,success
355710090529988,11.566417,104.926879,"11.566417,104.926879",2,Online,2025-10-04,14:39:18,1759563558,success
355710090529186,11.595039,104.860022,"11.595039,104.860022",4,Offline,2024-03-22,16:10:16,1711098616,success
355710090548137,11.442132,104.867104,"11.442132,104.867104",4,Offline,2025-07-03,15:53:17,1751532797,success
355710090544599,11.160564,105.942195,"11.160564,105.942195",2,Online,2025-10-04,14:32:27,1759563147,success
355710090009429,10.716557,104.313464,"10.716557,104.313464",4,Offline,2025-04-09,13:01:46,1744178506,success
355710090530259,11.520574,104.918849,"11.520574,104.918849",4,Offline,2025-09-06,15:38:02,1757147882,success
355710090547675,13.336219,103.907232,"13.336219,103.907232",4,Offline,2025-04-22,16:16:01,1745313361,success
355710090550265,11.066255,106.13867,"11.066255,106.13867",4,Offline,2024-08-01,05:08:14,1722463694,success
355710090530358,11.545692,104.898949,"11.545692,104.898949",4,Offline,2025-01-03,16:39:54,1735897194,success
355710090530770,10.641967,104.188735,"10.641967,104.188735",4,Offline,2025-05-19,10:17:09,1747624629,success
355710090529046,13.670465,102.574714,"13.670465,102.574714",4,Offline,2025-10-03,23:14:01,1759508041,success
355710090547964,11.520462,104.918867,"11.520462,104.918867",4,Offline,2024-12-13,13:20:54,1734070854,success
355710090530374,11.414169,104.45784,"11.414169,104.45784",2,Online,2025-10-04,14:35:24,1759563324,success
355710090548558,10.64588,103.538275,"10.64588,103.538275",4,Offline,2023-07-17,13:48:52,1689576532,success
355710090548814,11.52067,104.918787,"11.52067,104.918787",4,Offline,2025-02-15,14:13:12,1739603592,success
355710090549861,13.657199,102.566157,"13.657199,102.566157",4,Offline,2025-06-10,11:59:12,1749531552,success
355710090530408,11.545814,104.899402,"11.545814,104.899402",4,Offline,2025-07-08,10:59:26,1751947166,success
355710090523619,13.375269,103.786864,"13.375269,103.786864",4,Offline,2023-11-17,17:58:50,1700218730,success
355710090529996,11.545802,104.899037,"11.545802,104.899037",4,Offline,2025-04-30,09:12:38,1745979158,success
355710090549648,13.659477,102.555175,"13.659477,102.555175",4,Offline,2024-08-09,10:36:50,1723174610,success
355710090549291,11.558879,104.93118,"11.558879,104.93118",4,Offline,2024-04-19,08:05:55,1713488755,success
355710090549952,10.628514,103.559312,"10.628514,103.559312",4,Offline,2024-05-16,07:34:08,1715819648,success
355710090000402,10.6103,104.18087,"10.6103,104.18087",4,Offline,2023-12-06,17:40:17,1701859217,success
355710090549168,11.545625,104.899065,"11.545625,104.899065",4,Offline,2025-03-11,12:28:20,1741670900,success
355710090548996,13.672504,102.56186,"13.672504,102.56186",4,Offline,2024-07-31,15:05:30,1722413130,success
355710090531786,11.518277,104.918254,"11.518277,104.918254",4,Offline,2024-12-12,16:34:25,1733996065,success
355710090547550,11.582609,104.837397,"11.582609,104.837397",4,Offline,2025-08-23,10:23:41,1755919421,success
355710090523007,13.361087,103.87651,"13.361087,103.87651",4,Offline,2024-10-29,14:55:03,1730188503,success
355710090548988,11.76386,104.826629,"11.76386,104.826629",4,Offline,2024-08-01,02:47:24,1722455244,success
355710090547261,13.670059,102.579265,"13.670059,102.579265",4,Offline,2024-04-29,15:37:48,1714379868,success
355710090548103,13.35894,103.882712,"13.35894,103.882712",4,Offline,2024-05-13,13:00:08,1715580008,success
355710090528758,13.042604,103.168857,"13.042604,103.168857",4,Offline,2024-08-01,03:08:43,1722456523,success
355710090541868,11.304212,105.431527,"11.304212,105.431527",4,Offline,2025-08-07,10:15:36,1754536536,success
355710090548863,13.656712,102.578227,"13.656712,102.578227",4,Offline,2025-06-06,15:37:25,1749199045,success
355710090548012,11.520535,104.91893,"11.520535,104.91893",4,Offline,2025-04-26,09:27:31,1745634451,success
355710090528865,11.497714,104.83305,"11.497714,104.83305",2,Online,2025-10-04,14:39:19,1759563559,success
355710090544490,11.594727,104.860152,"11.594727,104.860152",4,Offline,2025-04-22,09:37:28,1745289448,success
355710090549101,11.286945,104.728807,"11.286945,104.728807",4,Offline,2025-07-08,11:09:37,1751947777,success
355710090548673,11.543465,104.857617,"11.543465,104.857617",4,Offline,2023-09-02,08:33:56,1693618436,success
355710090549093,13.670102,102.579247,"13.670102,102.579247",4,Offline,2025-01-15,16:20:02,1736932802,success
355710090550232,10.632512,103.52745,"10.632512,103.52745",4,Offline,2025-07-23,14:00:53,1753254053,success
355710090549143,11.534675,104.922975,"11.534675,104.922975",4,Offline,2024-02-07,15:06:00,1707293160,success
355710090549077,11.531674,104.881599,"11.531674,104.881599",4,Offline,2024-05-19,15:02:56,1716105776,success
355710090547360,13.633504,102.590559,"13.633504,102.590559",4,Offline,2025-09-01,12:23:43,1756704223,success
355710090550406,11.526787,104.88749,"11.526787,104.88749",4,Offline,2024-07-31,06:40:27,1722382827,success
355710090549531,13.661454,102.550624,"13.661454,102.550624",4,Offline,2025-10-04,13:01:51,1759557711,success
355710090548160,11.534675,104.872942,"11.534675,104.872942",4,Offline,2024-01-07,12:58:25,1704607105,success
355710090548616,11.495622,104.934832,"11.495622,104.934832",4,Offline,2023-03-19,10:27:56,1679196476,success
355710090548590,11.545729,104.898525,"11.545729,104.898525",4,Offline,2024-05-04,12:02:53,1714798973,success
355710090544821,13.253084,104.108329,"13.253084,104.108329",4,Offline,2025-10-04,13:22:25,1759558945,success
355710090530796,10.644584,103.544054,"10.644584,103.544054",4,Offline,2025-09-02,13:20:02,1756794002,success
355710090531810,11.182819,104.160259,"11.182819,104.160259",4,Offline,2023-07-31,21:19:15,1690813155,success
355710090529293,11.54577,104.899314,"11.54577,104.899314",4,Offline,2025-08-30,16:27:12,1756546032,success
355710090539086,11.545374,104.899119,"11.545374,104.899119",4,Offline,2024-12-17,11:32:20,1734409940,success
355710090547543,11.620805,104.925994,"11.620805,104.925994",4,Offline,2024-08-20,01:07:36,1724090856,success
355710090549788,11.400887,104.787469,"11.400887,104.787469",2,Online,2025-10-04,14:36:06,1759563366,success
355710090549846,11.521017,104.779812,"11.521017,104.779812",4,Offline,2024-08-24,22:03:44,1724511824,success
355710090529129,11.594085,104.860027,"11.594085,104.860027",4,Offline,2025-09-02,13:21:10,1756794070,success
355710090532206,11.471467,104.952925,"11.471467,104.952925",4,Offline,2024-05-17,14:46:32,1715931992,success
355710090549614,11.534779,104.883014,"11.534779,104.883014",4,Offline,2025-01-14,11:59:16,1736830756,success
355710090528725,11.520417,104.918549,"11.520417,104.918549",4,Offline,2025-05-09,10:47:07,1746762427,success
355710090548319,11.52083,104.917609,"11.52083,104.917609",4,Offline,2025-03-11,12:24:06,1741670646,success
355710090530473,11.545844,104.899407,"11.545844,104.899407",4,Offline,2025-09-19,10:56:26,1758254186,success
355710090528535,11.55703,104.892739,"11.55703,104.892739",4,Offline,2023-08-27,16:24:45,1693128285,success
355710090547311,13.658545,102.566942,"13.658545,102.566942",4,Offline,2024-08-01,05:49:35,1722466175,success
355710090530416,11.519117,104.917467,"11.519117,104.917467",4,Offline,2024-12-23,10:22:28,1734924148,success
355710090549036,11.520314,104.918665,"11.520314,104.918665",4,Offline,2025-01-03,17:15:30,1735899330,success
355710090528840,12.161632,105.121937,"12.161632,105.121937",4,Offline,2024-06-12,10:18:50,1718162330,success
355710090525671,11.52057,104.918782,"11.52057,104.918782",4,Offline,2024-12-26,15:19:55,1735201195,success
355710090530382,13.640949,102.577502,"13.640949,102.577502",4,Offline,2024-08-04,08:29:35,1722734975,success
355710090549515,11.545012,104.899042,"11.545012,104.899042",4,Offline,2025-01-03,16:37:07,1735897027,success
355710090531182,12.865475,102.592155,"12.865475,102.592155",4,Offline,2025-05-23,08:43:35,1747964615,success
355710090547519,13.640069,102.582312,"13.640069,102.582312",4,Offline,2024-08-31,16:23:16,1725096196,success
355710090530614,11.572639,104.92564,"11.572639,104.92564",4,Offline,2025-03-11,12:21:16,1741670476,success
355710090549549,11.505309,104.829665,"11.505309,104.829665",4,Offline,2025-02-10,16:38:12,1739180292,success
355710090551149,11.545554,104.899042,"11.545554,104.899042",4,Offline,2025-03-14,15:07:46,1741939666,success
355710090550026,11.515067,104.894804,"11.515067,104.894804",2,Online,2025-10-04,14:38:59,1759563539,success
355710090549572,13.316757,103.855755,"13.316757,103.855755",4,Offline,2023-06-06,05:39:01,1686004741,success
355710090551347,10.578579,103.554917,"10.578579,103.554917",4,Offline,2025-10-04,13:45:11,1759560311,success
355710090551255,11.5249,104.892472,"11.5249,104.892472",4,Offline,2024-05-18,09:21:33,1715998893,success
355710090550828,11.578664,104.759767,"11.578664,104.759767",4,Offline,2024-07-31,22:46:23,1722440783,success
355710090528469,13.32677,103.85432,"13.32677,103.85432",4,Offline,2024-08-01,05:40:15,1722465615,success
355710090548350,12.942197,104.538045,"12.942197,104.538045",4,Offline,2023-05-25,13:29:59,1684996199,success
355710090544813,11.48795,104.633017,"11.48795,104.633017",2,Online,2025-10-04,14:36:49,1759563409,success
355710090549911,11.371894,105.00266,"11.371894,105.00266",4,Offline,2025-10-01,23:25:16,1759335916,success
355710090549085,11.590184,104.883065,"11.590184,104.883065",4,Offline,2023-12-20,18:35:28,1703072128,success
355710090547121,13.357729,103.871809,"13.357729,103.871809",4,Offline,2024-06-20,14:21:44,1718868104,success
355710090547444,11.536072,104.96984,"11.536072,104.96984",4,Offline,2024-03-23,14:28:21,1711178901,success
355710090528568,13.64401,102.575075,"13.64401,102.575075",4,Offline,2025-10-04,14:19:30,1759562370,success
355710090551354,11.610462,104.887902,"11.610462,104.887902",2,Online,2025-10-04,14:35:06,1759563306,success
355710090547949,13.321439,103.92115,"13.321439,103.92115",4,Offline,2024-01-31,12:10:00,1706677800,success
355710090547220,11.545789,104.899405,"11.545789,104.899405",4,Offline,2025-03-11,12:54:16,1741672456,success
355710090547212,11.553779,104.926137,"11.553779,104.926137",4,Offline,2025-09-01,12:18:47,1756703927,success
355710090548004,10.61987,103.525202,"10.61987,103.525202",4,Offline,2025-05-24,12:23:33,1748064213,success
355710090529251,11.538165,104.882739,"11.538165,104.882739",4,Offline,2023-11-24,08:38:28,1700789908,success
355710090549424,13.58496,102.97333,"13.58496,102.97333",4,Offline,2024-07-27,13:37:05,1722062225,success
355710090537072,11.520202,104.918659,"11.520202,104.918659",4,Offline,2024-12-17,09:34:52,1734402892,success
355710090531539,10.614267,103.539385,"10.614267,103.539385",4,Offline,2024-07-19,12:29:19,1721366959,success
355710090549242,11.52053,104.918789,"11.52053,104.918789",4,Offline,2024-11-29,11:38:16,1732855096,success
355710090548467,13.670835,102.597125,"13.670835,102.597125",4,Offline,2025-10-04,13:10:42,1759558242,success
355710090550141,11.615129,104.950717,"11.615129,104.950717",2,Online,2025-10-04,14:39:29,1759563569,success
355710090551040,11.304252,104.707694,"11.304252,104.707694",4,Offline,2023-10-22,09:21:07,1697941267,success
355710090550810,10.803239,103.810395,"10.803239,103.810395",4,Offline,2024-08-06,12:27:19,1722922039,success
355710090528634,11.136135,104.776017,"11.136135,104.776017",4,Offline,2025-03-11,12:55:59,1741672559,success
355710090547162,11.526849,104.893535,"11.526849,104.893535",4,Offline,2024-05-13,16:04:14,1715591054,success
355710090547238,11.192849,104.048814,"11.192849,104.048814",4,Offline,2025-06-21,14:09:04,1750489744,success
355710090009973,11.915037,104.78204,"11.915037,104.78204",4,Offline,2025-09-11,00:28:55,1757525335,success
355710090550190,11.544747,104.892289,"11.544747,104.892289",4,Offline,2024-03-24,10:18:25,1711250305,success
355710090549382,13.359345,103.879732,"13.359345,103.879732",4,Offline,2023-01-28,17:24:58,1674901498,success
355710090550299,11.067617,106.14929,"11.067617,106.14929",4,Offline,2023-06-12,21:33:33,1686580413,success
355710090548145,11.547147,104.897722,"11.547147,104.897722",4,Offline,2025-07-08,11:05:52,1751947552,success
355710090528345,10.611039,103.523299,"10.611039,103.523299",4,Offline,2025-04-22,17:03:36,1745316216,success
355710090549713,11.54915,104.835727,"11.54915,104.835727",4,Offline,2025-09-28,14:24:59,1759044299,success
355710090531190,13.083864,103.228959,"13.083864,103.228959",4,Offline,2024-12-19,13:29:00,1734589740,success
355710090549416,11.528529,104.875777,"11.528529,104.875777",2,Online,2025-10-04,14:36:59,1759563419,success
355710090550307,11.595065,104.929839,"11.595065,104.929839",4,Offline,2024-08-01,00:11:04,1722445864,success
355710090549853,13.669984,102.579079,"13.669984,102.579079",4,Offline,2025-02-13,11:47:00,1739422020,success
355710090548202,10.62283,103.559057,"10.62283,103.559057",4,Offline,2023-01-28,20:06:25,1674911185,success
355710090530002,11.556492,104.934899,"11.556492,104.934899",4,Offline,2024-02-17,18:40:25,1708170025,success
355710090528782,13.63518,102.596502,"13.63518,102.596502",4,Offline,2025-10-03,18:55:16,1759492516,success
